Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
7.40000e-01   4.60000e+00   1.30637e-04   1.63370e-01   2.24760e-01   4.96969e-03   2.75555e-04   1.85312e-03  
7.40000e-01   4.70000e+00   1.30637e-04   1.63370e-01   2.24760e-01   4.96969e-03   2.75555e-04   1.85312e-03  
7.40000e-01   4.80000e+00   1.30637e-04   1.63370e-01   2.24757e-01   4.96709e-03   2.75556e-04   1.85360e-03  
7.40000e-01   4.90000e+00   1.30637e-04   1.63370e-01   2.24755e-01   4.96523e-03   2.75558e-04   1.85395e-03  
7.40000e-01   5.00000e+00   1.30453e-04   1.63060e-01   2.24440e-01   4.96045e-03   2.75362e-04   1.85222e-03  
7.40000e-01   5.10000e+00   1.30453e-04   1.63060e-01   2.24438e-01   4.95787e-03   2.75363e-04   1.85271e-03  
7.40000e-01   5.20000e+00   1.30453e-04   1.63060e-01   2.24438e-01   4.95787e-03   2.75363e-04   1.85271e-03  
7.40000e-01   5.30000e+00   1.30453e-04   1.63060e-01   2.24438e-01   4.95787e-03   2.75363e-04   1.85271e-03  
7.40000e-01   5.40000e+00   1.30269e-04   1.62750e-01   2.24122e-01   4.95223e-03   2.75168e-04   1.85114e-03  
7.40000e-01   5.50000e+00   1.30085e-04   1.62440e-01   2.23810e-01   4.94956e-03   2.74971e-04   1.84902e-03  
7.40000e-01   5.60000e+00   1.30085e-04   1.62440e-01   2.23807e-01   4.94717e-03   2.74972e-04   1.84947e-03  
7.40000e-01   5.70000e+00   1.30085e-04   1.62440e-01   2.23803e-01   4.94301e-03   2.74975e-04   1.85025e-03  
7.40000e-01   5.80000e+00   1.30085e-04   1.62440e-01   2.23803e-01   4.94301e-03   2.74975e-04   1.85025e-03  
7.40000e-01   5.90000e+00   1.30085e-04   1.62440e-01   2.23802e-01   4.94177e-03   2.74975e-04   1.85048e-03  
7.40000e-01   6.00000e+00   1.30085e-04   1.62440e-01   2.23798e-01   4.93835e-03   2.74978e-04   1.85112e-03  
7.40000e-01   6.10000e+00   1.30085e-04   1.62440e-01   2.23796e-01   4.93645e-03   2.74979e-04   1.85148e-03  
7.40000e-01   6.20000e+00   1.30085e-04   1.62440e-01   2.23790e-01   4.92981e-03   2.74983e-04   1.85272e-03  
7.40000e-01   6.30000e+00   1.30085e-04   1.62440e-01   2.23786e-01   4.92603e-03   2.74985e-04   1.85343e-03  
7.40000e-01   6.40000e+00   1.29900e-04   1.62130e-01   2.23476e-01   4.92603e-03   2.74786e-04   1.85081e-03  
7.40000e-01   6.50000e+00   1.29900e-04   1.62130e-01   2.23471e-01   4.92127e-03   2.74789e-04   1.85170e-03  
7.40000e-01   6.60000e+00   1.29900e-04   1.62130e-01   2.23463e-01   4.91264e-03   2.74794e-04   1.85333e-03  
7.40000e-01   6.70000e+00   1.29900e-04   1.62130e-01   2.23463e-01   4.91264e-03   2.74794e-04   1.85333e-03  
7.40000e-01   6.80000e+00   1.29716e-04   1.61820e-01   2.23146e-01   4.90571e-03   2.74599e-04   1.85201e-03  
7.40000e-01   6.90000e+00   1.29716e-04   1.61820e-01   2.23135e-01   4.89528e-03   2.74606e-04   1.85398e-03  
7.40000e-01   7.00000e+00   1.29716e-04   1.61820e-01   2.23127e-01   4.88665e-03   2.74611e-04   1.85561e-03  
7.40000e-01   7.10000e+00   1.29716e-04   1.61820e-01   2.23118e-01   4.87834e-03   2.74616e-04   1.85719e-03  
7.40000e-01   7.20000e+00   1.29348e-04   1.61200e-01   2.22493e-01   4.87328e-03   2.74220e-04   1.85288e-03  
7.40000e-01   7.30000e+00   1.29163e-04   1.60890e-01   2.22179e-01   4.86916e-03   2.74023e-04   1.85102e-03  
7.40000e-01   7.40000e+00   1.29163e-04   1.60890e-01   2.22177e-01   4.86725e-03   2.74024e-04   1.85139e-03  
7.40000e-01   7.50000e+00   1.29163e-04   1.60890e-01   2.22161e-01   4.85093e-03   2.74034e-04   1.85450e-03  
7.40000e-01   7.60000e+00   1.29163e-04   1.60890e-01   2.22156e-01   4.84606e-03   2.74037e-04   1.85543e-03  
7.40000e-01   7.70000e+00   1.29163e-04   1.60890e-01   2.22148e-01   4.83772e-03   2.74043e-04   1.85703e-03  
7.40000e-01   7.80000e+00   1.29163e-04   1.60890e-01   2.22142e-01   4.83202e-03   2.74046e-04   1.85812e-03  
7.40000e-01   7.90000e+00   1.28979e-04   1.60580e-01   2.21826e-01   4.82629e-03   2.73850e-04   1.85657e-03  
7.40000e-01   8.00000e+00   1.28979e-04   1.60580e-01   2.21814e-01   4.81410e-03   2.73857e-04   1.85892e-03  
7.40000e-01   8.10000e+00   1.28979e-04   1.60580e-01   2.21802e-01   4.80186e-03   2.73865e-04   1.86129e-03  
7.40000e-01   8.20000e+00   1.28610e-04   1.59960e-01   2.21178e-01   4.79842e-03   2.73467e-04   1.85664e-03  
7.40000e-01   8.30000e+00   1.28610e-04   1.59960e-01   2.21169e-01   4.78873e-03   2.73473e-04   1.85851e-03  
7.40000e-01   8.40000e+00   1.28610e-04   1.59960e-01   2.21153e-01   4.77284e-03   2.73483e-04   1.86161e-03  
7.40000e-01   8.50000e+00   1.28610e-04   1.59960e-01   2.21143e-01   4.76316e-03   2.73489e-04   1.86350e-03  
7.40000e-01   8.60000e+00   1.28610e-04   1.59960e-01   2.21131e-01   4.75111e-03   2.73496e-04   1.86586e-03  
7.40000e-01   8.70000e+00   1.28610e-04   1.59960e-01   2.21123e-01   4.74276e-03   2.73501e-04   1.86750e-03  
7.40000e-01   8.80000e+00   1.28610e-04   1.59960e-01   2.21109e-01   4.72869e-03   2.73510e-04   1.87028e-03  
7.40000e-01   8.90000e+00   1.28610e-04   1.59960e-01   2.21096e-01   4.71617e-03   2.73518e-04   1.87276e-03  
7.40000e-01   9.00000e+00   1.28242e-04   1.59340e-01   2.20456e-01   4.69620e-03   2.73130e-04   1.87136e-03  
7.40000e-01   9.10000e+00   1.28058e-04   1.59030e-01   2.20143e-01   4.69316e-03   2.72931e-04   1.86927e-03  
7.40000e-01   9.20000e+00   1.27873e-04   1.59030e-01   2.19831e-01   4.69117e-03   2.72732e-04   1.86698e-03  
7.40000e-01   9.30000e+00   1.27689e-04   1.59030e-01   2.19504e-01   4.67365e-03   2.72542e-04   1.86778e-03  
7.40000e-01   9.40000e+00   1.27505e-04   1.59030e-01   2.19190e-01   4.66969e-03   2.72343e-04   1.86588e-03  
7.40000e-01   9.50000e+00   1.27505e-04   1.59030e-01   2.19186e-01   4.66585e-03   2.72346e-04   1.86664e-03  
7.40000e-01   9.60000e+00   1.27136e-04   1.58410e-01   2.18558e-01   4.65831e-03   2.71948e-04   1.86276e-03  
7.40000e-01   9.70000e+00   1.26768e-04   1.57790e-01   2.17929e-01   4.64907e-03   2.71551e-04   1.85920e-03  
7.40000e-01   9.80000e+00   1.26584e-04   1.57480e-01   2.17605e-01   4.63510e-03   2.71358e-04   1.85929e-03  
7.40000e-01   9.90000e+00   1.26031e-04   1.56860e-01   2.16659e-01   4.61927e-03   2.70762e-04   1.85434e-03  
7.50000e-01   0.00000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   4.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   5.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   6.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   7.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   8.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   9.00000e-01   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.00000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.10000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.20000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.30000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.40000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.50000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.60000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.70000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.80000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   1.90000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.00000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.10000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.20000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.30000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.40000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.50000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.60000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.70000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.80000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   2.90000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.00000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.10000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.20000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.30000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.40000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.50000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.60000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.70000e+00   1.27873e-04   1.59650e-01   2.19958e-01   4.81774e-03   2.72653e-04   1.84229e-03  
7.50000e-01   3.80000e+00   1.27873e-04   1.59650e-01   2.19954e-01   4.81442e-03   2.72655e-04   1.84293e-03  
7.50000e-01   3.90000e+00   1.27873e-04   1.59650e-01   2.19954e-01   4.81442e-03   2.72655e-04   1.84293e-03  
7.50000e-01   4.00000e+00   1.27873e-04   1.59650e-01   2.19954e-01   4.81442e-03   2.72655e-04   1.84293e-03  
7.50000e-01   4.10000e+00   1.27873e-04   1.59650e-01   2.19949e-01   4.80860e-03   2.72659e-04   1.84404e-03  
7.50000e-01   4.20000e+00   1.27873e-04   1.59650e-01   2.19946e-01   4.80593e-03   2.72661e-04   1.84456e-03  
7.50000e-01   4.30000e+00   1.27873e-04   1.59650e-01   2.19946e-01   4.80593e-03   2.72661e-04   1.84456e-03  
7.50000e-01   4.40000e+00   1.27873e-04   1.59650e-01   2.19943e-01   4.80341e-03   2.72662e-04   1.84504e-03  
7.50000e-01   4.50000e+00   1.27873e-04   1.59650e-01   2.19943e-01   4.80341e-03   2.72662e-04   1.84504e-03  
7.50000e-01   4.60000e+00   1.27873e-04   1.59650e-01   2.19941e-01   4.80118e-03   2.72664e-04   1.84547e-03  
7.50000e-01   4.70000e+00   1.27873e-04   1.59650e-01   2.19941e-01   4.80118e-03   2.72664e-04   1.84547e-03  
7.50000e-01   4.80000e+00   1.27873e-04   1.59650e-01   2.19939e-01   4.79858e-03   2.72665e-04   1.84597e-03  
7.50000e-01   4.90000e+00   1.27873e-04   1.59650e-01   2.19937e-01   4.79672e-03   2.72666e-04   1.84633e-03  
7.50000e-01   5.00000e+00   1.27689e-04   1.59340e-01   2.19622e-01   4.79194e-03   2.72469e-04   1.84458e-03  
7.50000e-01   5.10000e+00   1.27689e-04   1.59340e-01   2.19619e-01   4.78936e-03   2.72470e-04   1.84508e-03  
7.50000e-01   5.20000e+00   1.27689e-04   1.59340e-01   2.19619e-01   4.78936e-03   2.72470e-04   1.84508e-03  
7.50000e-01   5.30000e+00   1.27689e-04   1.59340e-01   2.19619e-01   4.78936e-03   2.72470e-04   1.84508e-03  
7.50000e-01   5.40000e+00   1.27505e-04   1.59030e-01   2.19304e-01   4.78373e-03   2.72273e-04   1.84350e-03  
7.50000e-01   5.50000e+00   1.27321e-04   1.58720e-01   2.18991e-01   4.78106e-03   2.72073e-04   1.84135e-03  
7.50000e-01   5.60000e+00   1.27321e-04   1.58720e-01   2.18989e-01   4.77866e-03   2.72075e-04   1.84181e-03  
7.50000e-01   5.70000e+00   1.27321e-04   1.58720e-01   2.18985e-01   4.77450e-03   2.72077e-04   1.84262e-03  
7.50000e-01   5.80000e+00   1.27321e-04   1.58720e-01   2.18985e-01   4.77450e-03   2.72077e-04   1.84262e-03  
7.50000e-01   5.90000e+00   1.27321e-04   1.58720e-01   2.18983e-01   4.77326e-03   2.72078e-04   1.84286e-03  
7.50000e-01   6.00000e+00   1.27321e-04   1.58720e-01   2.18980e-01   4.76985e-03   2.72080e-04   1.84352e-03  
7.50000e-01   6.10000e+00   1.27321e-04   1.58720e-01   2.18978e-01   4.76795e-03   2.72081e-04   1.84388e-03  
7.50000e-01   6.20000e+00   1.27321e-04   1.58720e-01   2.18971e-01   4.76130e-03   2.72085e-04   1.84517e-03  
7.50000e-01   6.30000e+00   1.27321e-04   1.58720e-01   2.18968e-01   4.75752e-03   2.72088e-04   1.84590e-03  
7.50000e-01   6.40000e+00   1.27136e-04   1.58410e-01   2.18658e-01   4.75752e-03   2.71887e-04   1.84323e-03  
7.50000e-01   6.50000e+00   1.27136e-04   1.58410e-01   2.18653e-01   4.75276e-03   2.71890e-04   1.84415e-03  
7.50000e-01   6.60000e+00   1.27136e-04   1.58410e-01   2.18644e-01   4.74414e-03   2.71895e-04   1.84583e-03  
7.50000e-01   6.70000e+00   1.27136e-04   1.58410e-01   2.18644e-01   4.74414e-03   2.71895e-04   1.84583e-03  
7.50000e-01   6.80000e+00   1.26952e-04   1.58100e-01   2.18329e-01   4.73907e-03   2.71697e-04   1.84414e-03  
7.50000e-01   6.90000e+00   1.26952e-04   1.58100e-01   2.18319e-01   4.72863e-03   2.71703e-04   1.84617e-03  
7.50000e-01   7.00000e+00   1.26952e-04   1.58100e-01   2.18310e-01   4.72001e-03   2.71709e-04   1.84786e-03  
7.50000e-01   7.10000e+00   1.26952e-04   1.58100e-01   2.18302e-01   4.71170e-03   2.71714e-04   1.84949e-03  
7.50000e-01   7.20000e+00   1.26584e-04   1.57480e-01   2.17677e-01   4.70663e-03   2.71314e-04   1.84511e-03  
7.50000e-01   7.30000e+00   1.26399e-04   1.57170e-01   2.17363e-01   4.70251e-03   2.71114e-04   1.84323e-03  
7.50000e-01   7.40000e+00   1.26399e-04   1.57170e-01   2.17361e-01   4.70060e-03   2.71116e-04   1.84361e-03  
7.50000e-01   7.50000e+00   1.26399e-04   1.57170e-01   2.17344e-01   4.68429e-03   2.71126e-04   1.84681e-03  
7.50000e-01   7.60000e+00   1.26399e-04   1.57170e-01   2.17339e-01   4.67941e-03   2.71129e-04   1.84778e-03  
7.50000e-01   7.70000e+00   1.26399e-04   1.57170e-01   2.17331e-01   4.67108e-03   2.71134e-04   1.84942e-03  
7.50000e-01   7.80000e+00   1.26399e-04   1.57170e-01   2.17325e-01   4.66538e-03   2.71138e-04   1.85055e-03  
7.50000e-01   7.90000e+00   1.26399e-04   1.57170e-01   2.17320e-01   4.65964e-03   2.71141e-04   1.85169e-03  
7.50000e-01   8.00000e+00   1.26399e-04   1.57170e-01   2.17307e-01   4.64745e-03   2.71149e-04   1.85412e-03  
7.50000e-01   8.10000e+00   1.26399e-04   1.57170e-01   2.17295e-01   4.63521e-03   2.71156e-04   1.85657e-03  
7.50000e-01   8.20000e+00   1.26031e-04   1.56550e-01   2.16672e-01   4.63177e-03   2.70755e-04   1.85184e-03  
7.50000e-01   8.30000e+00   1.26031e-04   1.56550e-01   2.16666e-01   4.62558e-03   2.70758e-04   1.85308e-03  
7.50000e-01   8.40000e+00   1.26031e-04   1.56550e-01   2.16652e-01   4.61180e-03   2.70767e-04   1.85585e-03  
7.50000e-01   8.50000e+00   1.26031e-04   1.56550e-01   2.16645e-01   4.60493e-03   2.70771e-04   1.85723e-03  
7.50000e-01   8.60000e+00   1.26031e-04   1.56550e-01   2.16634e-01   4.59377e-03   2.70778e-04   1.85948e-03  
7.50000e-01   8.70000e+00   1.26031e-04   1.56550e-01   2.16625e-01   4.58542e-03   2.70784e-04   1.86118e-03  
7.50000e-01   8.80000e+00   1.26031e-04   1.56550e-01   2.16614e-01   4.57407e-03   2.70791e-04   1.86348e-03  
7.50000e-01   8.90000e+00   1.26031e-04   1.56550e-01   2.16605e-01   4.56463e-03   2.70797e-04   1.86541e-03  
7.50000e-01   9.00000e+00   1.25662e-04   1.55930e-01   2.15965e-01   4.54466e-03   2.70405e-04   1.86404e-03  
7.50000e-01   9.10000e+00   1.25478e-04   1.55620e-01   2.15652e-01   4.54162e-03   2.70204e-04   1.86193e-03  
7.50000e-01   9.20000e+00   1.25294e-04   1.55620e-01   2.15340e-01   4.53963e-03   2.70003e-04   1.85960e-03  
7.50000e-01   9.30000e+00   1.25110e-04   1.55620e-01   2.15012e-01   4.52211e-03   2.69811e-04   1.86046e-03  
7.50000e-01   9.40000e+00   1.24925e-04   1.55620e-01   2.14698e-01   4.51815e-03   2.69610e-04   1.85853e-03  
7.50000e-01   9.50000e+00   1.24925e-04   1.55620e-01   2.14694e-01   4.51431e-03   2.69613e-04   1.85932e-03  
7.50000e-01   9.60000e+00   1.24557e-04   1.55000e-01   2.14067e-01   4.50676e-03   2.69211e-04   1.85539e-03  
7.50000e-01   9.70000e+00   1.24188e-04   1.54380e-01   2.13438e-01   4.49753e-03   2.68810e-04   1.85180e-03  
7.50000e-01   9.80000e+00   1.24004e-04   1.54070e-01   2.13116e-01   4.48632e-03   2.68613e-04   1.85136e-03  
7.50000e-01   9.90000e+00   1.23451e-04   1.53450e-01   2.12173e-01   4.47337e-03   2.68010e-04   1.84577e-03  
7.60000e-01   0.00000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   4.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   5.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   6.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   7.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   8.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   9.00000e-01   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.00000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.10000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.20000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.30000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.40000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.50000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.60000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.70000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.80000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   1.90000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.00000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.10000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.20000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.30000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.40000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.50000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.60000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.70000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.80000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   2.90000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.00000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.10000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.20000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.30000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.40000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.50000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.60000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.70000e+00   1.25847e-04   1.57480e-01   2.16415e-01   4.68464e-03   2.70519e-04   1.83867e-03  
7.60000e-01   3.80000e+00   1.25847e-04   1.57480e-01   2.16411e-01   4.68132e-03   2.70521e-04   1.83932e-03  
7.60000e-01   3.90000e+00   1.25847e-04   1.57480e-01   2.16411e-01   4.68132e-03   2.70521e-04   1.83932e-03  
7.60000e-01   4.00000e+00   1.25847e-04   1.57480e-01   2.16411e-01   4.68132e-03   2.70521e-04   1.83932e-03  
7.60000e-01   4.10000e+00   1.25847e-04   1.57480e-01   2.16406e-01   4.67551e-03   2.70525e-04   1.84046e-03  
7.60000e-01   4.20000e+00   1.25847e-04   1.57480e-01   2.16403e-01   4.67284e-03   2.70527e-04   1.84099e-03  
7.60000e-01   4.30000e+00   1.25847e-04   1.57480e-01   2.16403e-01   4.67284e-03   2.70527e-04   1.84099e-03  
7.60000e-01   4.40000e+00   1.25847e-04   1.57480e-01   2.16400e-01   4.67031e-03   2.70528e-04   1.84149e-03  
7.60000e-01   4.50000e+00   1.25847e-04   1.57480e-01   2.16400e-01   4.67031e-03   2.70528e-04   1.84149e-03  
7.60000e-01   4.60000e+00   1.25847e-04   1.57480e-01   2.16398e-01   4.66809e-03   2.70530e-04   1.84192e-03  
7.60000e-01   4.70000e+00   1.25847e-04   1.57480e-01   2.16398e-01   4.66809e-03   2.70530e-04   1.84192e-03  
7.60000e-01   4.80000e+00   1.25847e-04   1.57480e-01   2.16395e-01   4.66549e-03   2.70531e-04   1.84244e-03  
7.60000e-01   4.90000e+00   1.25847e-04   1.57480e-01   2.16394e-01   4.66363e-03   2.70532e-04   1.84281e-03  
7.60000e-01   5.00000e+00   1.25662e-04   1.57170e-01   2.16079e-01   4.65885e-03   2.70333e-04   1.84105e-03  
7.60000e-01   5.10000e+00   1.25662e-04   1.57170e-01   2.16076e-01   4.65627e-03   2.70335e-04   1.84156e-03  
7.60000e-01   5.20000e+00   1.25662e-04   1.57170e-01   2.16076e-01   4.65627e-03   2.70335e-04   1.84156e-03  
7.60000e-01   5.30000e+00   1.25662e-04   1.57170e-01   2.16076e-01   4.65627e-03   2.70335e-04   1.84156e-03  
7.60000e-01   5.40000e+00   1.25478e-04   1.56860e-01   2.15761e-01   4.65064e-03   2.70136e-04   1.83997e-03  
7.60000e-01   5.50000e+00   1.25294e-04   1.56550e-01   2.15448e-01   4.64796e-03   2.69935e-04   1.83780e-03  
7.60000e-01   5.60000e+00   1.25294e-04   1.56550e-01   2.15446e-01   4.64557e-03   2.69936e-04   1.83827e-03  
7.60000e-01   5.70000e+00   1.25294e-04   1.56550e-01   2.15441e-01   4.64141e-03   2.69939e-04   1.83910e-03  
