Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
6.80000e-01   2.00000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.10000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.20000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.30000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.40000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.50000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.60000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.70000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.80000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   2.90000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   3.00000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   3.10000e+00   9.08292e-05   7.06800e-02   1.34728e-01   9.79779e-03   2.47455e-04   9.17617e-04  
6.80000e-01   3.20000e+00   9.08292e-05   7.06800e-02   1.34725e-01   9.79470e-03   2.47458e-04   9.17762e-04  
6.80000e-01   3.30000e+00   9.08292e-05   7.06800e-02   1.34723e-01   9.79257e-03   2.47460e-04   9.17861e-04  
6.80000e-01   3.40000e+00   9.08292e-05   7.06800e-02   1.34719e-01   9.78909e-03   2.47463e-04   9.18025e-04  
6.80000e-01   3.50000e+00   9.08292e-05   7.06800e-02   1.34716e-01   9.78572e-03   2.47466e-04   9.18182e-04  
6.80000e-01   3.60000e+00   9.08292e-05   7.06800e-02   1.34709e-01   9.77884e-03   2.47473e-04   9.18506e-04  
6.80000e-01   3.70000e+00   9.08292e-05   7.06800e-02   1.34709e-01   9.77884e-03   2.47473e-04   9.18506e-04  
6.80000e-01   3.80000e+00   9.08292e-05   7.06800e-02   1.34709e-01   9.77884e-03   2.47473e-04   9.18506e-04  
6.80000e-01   3.90000e+00   9.06038e-05   7.03700e-02   1.34399e-01   9.77884e-03   2.47143e-04   9.16227e-04  
6.80000e-01   4.00000e+00   9.06038e-05   7.03700e-02   1.34395e-01   9.77469e-03   2.47147e-04   9.16421e-04  
6.80000e-01   4.10000e+00   9.03784e-05   7.03700e-02   1.34079e-01   9.76899e-03   2.46822e-04   9.14408e-04  
6.80000e-01   4.20000e+00   9.03784e-05   7.03700e-02   1.34079e-01   9.76899e-03   2.46822e-04   9.14408e-04  
6.80000e-01   4.30000e+00   9.03784e-05   7.03700e-02   1.34076e-01   9.76559e-03   2.46825e-04   9.14567e-04  
6.80000e-01   4.40000e+00   9.03784e-05   7.03700e-02   1.34076e-01   9.76559e-03   2.46825e-04   9.14567e-04  
6.80000e-01   4.50000e+00   9.03784e-05   7.03700e-02   1.34069e-01   9.75857e-03   2.46832e-04   9.14896e-04  
6.80000e-01   4.60000e+00   9.03784e-05   7.03700e-02   1.34063e-01   9.75332e-03   2.46837e-04   9.15142e-04  
6.80000e-01   4.70000e+00   9.03784e-05   7.03700e-02   1.34051e-01   9.74127e-03   2.46848e-04   9.15708e-04  
6.80000e-01   4.80000e+00   9.03784e-05   7.03700e-02   1.34049e-01   9.73868e-03   2.46850e-04   9.15830e-04  
6.80000e-01   4.90000e+00   9.03784e-05   7.03700e-02   1.34045e-01   9.73456e-03   2.46854e-04   9.16024e-04  
6.80000e-01   5.00000e+00   9.03784e-05   7.03700e-02   1.34041e-01   9.73111e-03   2.46857e-04   9.16186e-04  
6.80000e-01   5.10000e+00   9.01530e-05   7.03700e-02   1.33731e-01   9.73111e-03   2.46527e-04   9.13901e-04  
6.80000e-01   5.20000e+00   8.99277e-05   7.03700e-02   1.33414e-01   9.72387e-03   2.46203e-04   9.11956e-04  
6.80000e-01   5.30000e+00   8.99277e-05   7.03700e-02   1.33413e-01   9.72264e-03   2.46204e-04   9.12013e-04  
6.80000e-01   5.40000e+00   8.97023e-05   7.00600e-02   1.33097e-01   9.71673e-03   2.45878e-04   9.10004e-04  
6.80000e-01   5.50000e+00   8.97023e-05   7.00600e-02   1.33096e-01   9.71619e-03   2.45879e-04   9.10029e-04  
6.80000e-01   5.60000e+00   8.97023e-05   7.00600e-02   1.33092e-01   9.71173e-03   2.45883e-04   9.10238e-04  
6.80000e-01   5.70000e+00   8.97023e-05   7.00600e-02   1.33085e-01   9.70484e-03   2.45889e-04   9.10562e-04  
6.80000e-01   5.80000e+00   8.97023e-05   7.00600e-02   1.33077e-01   9.69674e-03   2.45897e-04   9.10942e-04  
6.80000e-01   5.90000e+00   8.97023e-05   7.00600e-02   1.33060e-01   9.68041e-03   2.45912e-04   9.11710e-04  
6.80000e-01   6.00000e+00   8.97023e-05   7.00600e-02   1.33055e-01   9.67517e-03   2.45916e-04   9.11956e-04  
6.80000e-01   6.10000e+00   8.97023e-05   7.00600e-02   1.33047e-01   9.66710e-03   2.45924e-04   9.12337e-04  
6.80000e-01   6.20000e+00   8.97023e-05   7.00600e-02   1.33036e-01   9.65566e-03   2.45934e-04   9.12878e-04  
6.80000e-01   6.30000e+00   8.94769e-05   7.00600e-02   1.32711e-01   9.64053e-03   2.45617e-04   9.11298e-04  
6.80000e-01   6.40000e+00   8.94769e-05   7.00600e-02   1.32704e-01   9.63375e-03   2.45623e-04   9.11619e-04  
6.80000e-01   6.50000e+00   8.94769e-05   7.00600e-02   1.32696e-01   9.62571e-03   2.45631e-04   9.11999e-04  
6.80000e-01   6.60000e+00   8.94769e-05   7.00600e-02   1.32687e-01   9.61727e-03   2.45638e-04   9.12400e-04  
6.80000e-01   6.70000e+00   8.94769e-05   7.00600e-02   1.32674e-01   9.60417e-03   2.45651e-04   9.13022e-04  
6.80000e-01   6.80000e+00   8.94769e-05   7.00600e-02   1.32656e-01   9.58616e-03   2.45667e-04   9.13879e-04  
6.80000e-01   6.90000e+00   8.94769e-05   7.00600e-02   1.32649e-01   9.57882e-03   2.45674e-04   9.14229e-04  
6.80000e-01   7.00000e+00   8.94769e-05   7.00600e-02   1.32631e-01   9.56068e-03   2.45691e-04   9.15096e-04  
6.80000e-01   7.10000e+00   8.94769e-05   7.00600e-02   1.32614e-01   9.54411e-03   2.45706e-04   9.15890e-04  
6.80000e-01   7.20000e+00   8.92515e-05   6.97500e-02   1.32286e-01   9.52608e-03   2.45391e-04   9.14447e-04  
6.80000e-01   7.30000e+00   8.92515e-05   6.97500e-02   1.32266e-01   9.50643e-03   2.45409e-04   9.15392e-04  
6.80000e-01   7.40000e+00   8.92515e-05   6.97500e-02   1.32254e-01   9.49409e-03   2.45421e-04   9.15986e-04  
6.80000e-01   7.50000e+00   8.92515e-05   6.97500e-02   1.32237e-01   9.47662e-03   2.45437e-04   9.16830e-04  
6.80000e-01   7.60000e+00   8.90261e-05   6.97500e-02   1.31921e-01   9.47105e-03   2.45110e-04   9.14784e-04  
6.80000e-01   7.70000e+00   8.90261e-05   6.97500e-02   1.31900e-01   9.45012e-03   2.45129e-04   9.15796e-04  
6.80000e-01   7.80000e+00   8.88007e-05   6.94400e-02   1.31576e-01   9.43648e-03   2.44809e-04   9.14138e-04  
6.80000e-01   7.90000e+00   8.88007e-05   6.94400e-02   1.31549e-01   9.40941e-03   2.44834e-04   9.15452e-04  
6.80000e-01   8.00000e+00   8.85754e-05   6.91300e-02   1.31223e-01   9.39269e-03   2.44517e-04   9.13941e-04  
6.80000e-01   8.10000e+00   8.85754e-05   6.91300e-02   1.31197e-01   9.36741e-03   2.44540e-04   9.15173e-04  
6.80000e-01   8.20000e+00   8.85754e-05   6.91300e-02   1.31184e-01   9.35374e-03   2.44553e-04   9.15841e-04  
6.80000e-01   8.30000e+00   8.85754e-05   6.91300e-02   1.31159e-01   9.32927e-03   2.44576e-04   9.17042e-04  
6.80000e-01   8.40000e+00   8.85754e-05   6.91300e-02   1.31141e-01   9.31109e-03   2.44593e-04   9.17937e-04  
6.80000e-01   8.50000e+00   8.85754e-05   6.91300e-02   1.31111e-01   9.28149e-03   2.44620e-04   9.19399e-04  
6.80000e-01   8.60000e+00   8.85754e-05   6.91300e-02   1.31084e-01   9.25366e-03   2.44646e-04   9.20780e-04  
6.80000e-01   8.70000e+00   8.85754e-05   6.91300e-02   1.31043e-01   9.21305e-03   2.44684e-04   9.22808e-04  
6.80000e-01   8.80000e+00   8.83500e-05   6.88200e-02   1.30712e-01   9.19198e-03   2.44370e-04   9.21514e-04  
6.80000e-01   8.90000e+00   8.81246e-05   6.85100e-02   1.30377e-01   9.16682e-03   2.44060e-04   9.20424e-04  
6.80000e-01   9.00000e+00   8.81246e-05   6.85100e-02   1.30352e-01   9.14242e-03   2.44083e-04   9.21651e-04  
6.80000e-01   9.10000e+00   8.78992e-05   6.82000e-02   1.30013e-01   9.11273e-03   2.43777e-04   9.20791e-04  
6.80000e-01   9.20000e+00   8.78992e-05   6.82000e-02   1.29982e-01   9.08188e-03   2.43806e-04   9.22353e-04  
6.80000e-01   9.30000e+00   8.78992e-05   6.82000e-02   1.29957e-01   9.05697e-03   2.43829e-04   9.23620e-04  
6.80000e-01   9.40000e+00   8.78992e-05   6.82000e-02   1.29920e-01   9.01970e-03   2.43864e-04   9.25527e-04  
6.80000e-01   9.50000e+00   8.78992e-05   6.82000e-02   1.29909e-01   9.00855e-03   2.43874e-04   9.26099e-04  
6.80000e-01   9.60000e+00   8.78992e-05   6.82000e-02   1.29873e-01   8.97333e-03   2.43907e-04   9.27915e-04  
6.80000e-01   9.70000e+00   8.76738e-05   6.82000e-02   1.29529e-01   8.93942e-03   2.43605e-04   9.27290e-04  
6.80000e-01   9.80000e+00   8.76738e-05   6.82000e-02   1.29494e-01   8.90448e-03   2.43638e-04   9.29107e-04  
6.80000e-01   9.90000e+00   8.76738e-05   6.82000e-02   1.29472e-01   8.88190e-03   2.43659e-04   9.30287e-04  
6.90000e-01   0.00000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   3.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   4.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   5.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   6.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   7.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   8.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   9.00000e-01   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.00000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.10000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.20000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.30000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.40000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.50000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.60000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.70000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.80000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   1.90000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.00000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.10000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.20000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.30000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.40000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.50000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.60000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.70000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.80000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   2.90000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   3.00000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   3.10000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   3.20000e+00   8.97023e-05   7.00600e-02   1.32884e-01   9.50446e-03   2.46074e-04   9.20110e-04  
6.90000e-01   3.30000e+00   8.97023e-05   7.00600e-02   1.32882e-01   9.50233e-03   2.46076e-04   9.20213e-04  
6.90000e-01   3.40000e+00   8.97023e-05   7.00600e-02   1.32879e-01   9.49885e-03   2.46080e-04   9.20382e-04  
6.90000e-01   3.50000e+00   8.97023e-05   7.00600e-02   1.32875e-01   9.49549e-03   2.46083e-04   9.20545e-04  
6.90000e-01   3.60000e+00   8.97023e-05   7.00600e-02   1.32869e-01   9.48860e-03   2.46089e-04   9.20879e-04  
6.90000e-01   3.70000e+00   8.97023e-05   7.00600e-02   1.32869e-01   9.48860e-03   2.46089e-04   9.20879e-04  
6.90000e-01   3.80000e+00   8.97023e-05   7.00600e-02   1.32869e-01   9.48860e-03   2.46089e-04   9.20879e-04  
6.90000e-01   3.90000e+00   8.94769e-05   6.97500e-02   1.32559e-01   9.48860e-03   2.45758e-04   9.18565e-04  
6.90000e-01   4.00000e+00   8.94769e-05   6.97500e-02   1.32554e-01   9.48445e-03   2.45761e-04   9.18766e-04  
6.90000e-01   4.10000e+00   8.92515e-05   6.97500e-02   1.32241e-01   9.48141e-03   2.45432e-04   9.16599e-04  
6.90000e-01   4.20000e+00   8.92515e-05   6.97500e-02   1.32241e-01   9.48141e-03   2.45432e-04   9.16599e-04  
6.90000e-01   4.30000e+00   8.92515e-05   6.97500e-02   1.32238e-01   9.47801e-03   2.45436e-04   9.16763e-04  
6.90000e-01   4.40000e+00   8.92515e-05   6.97500e-02   1.32238e-01   9.47801e-03   2.45436e-04   9.16763e-04  
6.90000e-01   4.50000e+00   8.92515e-05   6.97500e-02   1.32231e-01   9.47099e-03   2.45442e-04   9.17103e-04  
6.90000e-01   4.60000e+00   8.92515e-05   6.97500e-02   1.32226e-01   9.46574e-03   2.45447e-04   9.17357e-04  
6.90000e-01   4.70000e+00   8.92515e-05   6.97500e-02   1.32214e-01   9.45369e-03   2.45458e-04   9.17941e-04  
6.90000e-01   4.80000e+00   8.92515e-05   6.97500e-02   1.32211e-01   9.45110e-03   2.45461e-04   9.18067e-04  
6.90000e-01   4.90000e+00   8.92515e-05   6.97500e-02   1.32207e-01   9.44698e-03   2.45464e-04   9.18267e-04  
6.90000e-01   5.00000e+00   8.92515e-05   6.97500e-02   1.32204e-01   9.44353e-03   2.45468e-04   9.18435e-04  
6.90000e-01   5.10000e+00   8.90261e-05   6.97500e-02   1.31894e-01   9.44353e-03   2.45135e-04   9.16116e-04  
6.90000e-01   5.20000e+00   8.88007e-05   6.97500e-02   1.31576e-01   9.43629e-03   2.44809e-04   9.14147e-04  
6.90000e-01   5.30000e+00   8.88007e-05   6.97500e-02   1.31575e-01   9.43506e-03   2.44810e-04   9.14206e-04  
6.90000e-01   5.40000e+00   8.85754e-05   6.94400e-02   1.31259e-01   9.42915e-03   2.44483e-04   9.12172e-04  
6.90000e-01   5.50000e+00   8.85754e-05   6.94400e-02   1.31259e-01   9.42861e-03   2.44483e-04   9.12198e-04  
6.90000e-01   5.60000e+00   8.85754e-05   6.94400e-02   1.31254e-01   9.42415e-03   2.44487e-04   9.12414e-04  
6.90000e-01   5.70000e+00   8.85754e-05   6.94400e-02   1.31247e-01   9.41725e-03   2.44494e-04   9.12748e-04  
6.90000e-01   5.80000e+00   8.85754e-05   6.94400e-02   1.31246e-01   9.41611e-03   2.44495e-04   9.12803e-04  
6.90000e-01   5.90000e+00   8.85754e-05   6.94400e-02   1.31230e-01   9.39977e-03   2.44510e-04   9.13596e-04  
6.90000e-01   6.00000e+00   8.85754e-05   6.94400e-02   1.31226e-01   9.39617e-03   2.44513e-04   9.13771e-04  
6.90000e-01   6.10000e+00   8.85754e-05   6.94400e-02   1.31223e-01   9.39302e-03   2.44516e-04   9.13925e-04  
6.90000e-01   6.20000e+00   8.85754e-05   6.94400e-02   1.31212e-01   9.38158e-03   2.44527e-04   9.14482e-04  
6.90000e-01   6.30000e+00   8.83500e-05   6.94400e-02   1.30886e-01   9.36645e-03   2.44208e-04   9.12891e-04  
6.90000e-01   6.40000e+00   8.83500e-05   6.94400e-02   1.30880e-01   9.35967e-03   2.44214e-04   9.13222e-04  
6.90000e-01   6.50000e+00   8.83500e-05   6.94400e-02   1.30872e-01   9.35163e-03   2.44221e-04   9.13614e-04  
6.90000e-01   6.60000e+00   8.83500e-05   6.94400e-02   1.30863e-01   9.34319e-03   2.44229e-04   9.14027e-04  
6.90000e-01   6.70000e+00   8.83500e-05   6.94400e-02   1.30850e-01   9.33009e-03   2.44242e-04   9.14668e-04  
6.90000e-01   6.80000e+00   8.83500e-05   6.94400e-02   1.30832e-01   9.31208e-03   2.44258e-04   9.15552e-04  
6.90000e-01   6.90000e+00   8.83500e-05   6.94400e-02   1.30825e-01   9.30474e-03   2.44265e-04   9.15913e-04  
6.90000e-01   7.00000e+00   8.83500e-05   6.94400e-02   1.30807e-01   9.28660e-03   2.44282e-04   9.16808e-04  
6.90000e-01   7.10000e+00   8.83500e-05   6.94400e-02   1.30790e-01   9.27003e-03   2.44298e-04   9.17626e-04  
6.90000e-01   7.20000e+00   8.81246e-05   6.91300e-02   1.30462e-01   9.25200e-03   2.43981e-04   9.16177e-04  
6.90000e-01   7.30000e+00   8.81246e-05   6.91300e-02   1.30444e-01   9.23365e-03   2.43998e-04   9.17087e-04  
6.90000e-01   7.40000e+00   8.81246e-05   6.91300e-02   1.30431e-01   9.22131e-03   2.44009e-04   9.17700e-04  
6.90000e-01   7.50000e+00   8.81246e-05   6.91300e-02   1.30414e-01   9.20384e-03   2.44026e-04   9.18571e-04  
6.90000e-01   7.60000e+00   8.78992e-05   6.91300e-02   1.30098e-01   9.19827e-03   2.43696e-04   9.16499e-04  
6.90000e-01   7.70000e+00   8.78992e-05   6.91300e-02   1.30081e-01   9.18066e-03   2.43713e-04   9.17377e-04  
6.90000e-01   7.80000e+00   8.76738e-05   6.88200e-02   1.29760e-01   9.17034e-03   2.43388e-04   9.15540e-04  
6.90000e-01   7.90000e+00   8.76738e-05   6.88200e-02   1.29733e-01   9.14327e-03   2.43413e-04   9.16894e-04  
6.90000e-01   8.00000e+00   8.74485e-05   6.85100e-02   1.29410e-01   9.12989e-03   2.43091e-04   9.15207e-04  
6.90000e-01   8.10000e+00   8.74485e-05   6.85100e-02   1.29387e-01   9.10744e-03   2.43112e-04   9.16334e-04  
6.90000e-01   8.20000e+00   8.74485e-05   6.85100e-02   1.29374e-01   9.09377e-03   2.43125e-04   9.17023e-04  
6.90000e-01   8.30000e+00   8.74485e-05   6.85100e-02   1.29349e-01   9.06929e-03   2.43148e-04   9.18260e-04  
6.90000e-01   8.40000e+00   8.74485e-05   6.85100e-02   1.29331e-01   9.05111e-03   2.43165e-04   9.19181e-04  
6.90000e-01   8.50000e+00   8.74485e-05   6.85100e-02   1.29302e-01   9.02151e-03   2.43193e-04   9.20688e-04  
6.90000e-01   8.60000e+00   8.74485e-05   6.85100e-02   1.29274e-01   8.99369e-03   2.43219e-04   9.22111e-04  
6.90000e-01   8.70000e+00   8.74485e-05   6.85100e-02   1.29233e-01   8.95307e-03   2.43257e-04   9.24200e-04  
6.90000e-01   8.80000e+00   8.72231e-05   6.82000e-02   1.28902e-01   8.93201e-03   2.42941e-04   9.22905e-04  
6.90000e-01   8.90000e+00   8.69977e-05   6.78900e-02   1.28571e-01   8.91105e-03   2.42625e-04   9.21602e-04  
6.90000e-01   9.00000e+00   8.69977e-05   6.78900e-02   1.28549e-01   8.88928e-03   2.42646e-04   9.22729e-04  
6.90000e-01   9.10000e+00   8.67723e-05   6.75800e-02   1.28213e-01   8.86263e-03   2.42335e-04   9.21722e-04  
6.90000e-01   9.20000e+00   8.67723e-05   6.75800e-02   1.28183e-01   8.83290e-03   2.42363e-04   9.23272e-04  
6.90000e-01   9.30000e+00   8.67723e-05   6.75800e-02   1.28158e-01   8.80799e-03   2.42386e-04   9.24576e-04  
6.90000e-01   9.40000e+00   8.67723e-05   6.75800e-02   1.28121e-01   8.77072e-03   2.42422e-04   9.26539e-04  
6.90000e-01   9.50000e+00   8.67723e-05   6.75800e-02   1.28110e-01   8.75957e-03   2.42432e-04   9.27128e-04  
6.90000e-01   9.60000e+00   8.67723e-05   6.75800e-02   1.28074e-01   8.72435e-03   2.42466e-04   9.28997e-04  
6.90000e-01   9.70000e+00   8.65469e-05   6.75800e-02   1.27732e-01   8.69226e-03   2.42159e-04   9.28293e-04  
6.90000e-01   9.80000e+00   8.65469e-05   6.75800e-02   1.27700e-01   8.65983e-03   2.42190e-04   9.30030e-04  
6.90000e-01   9.90000e+00   8.65469e-05   6.75800e-02   1.27677e-01   8.63726e-03   2.42212e-04   9.31245e-04  
7.00000e-01   0.00000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   3.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   4.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   5.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   6.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   7.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   8.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   9.00000e-01   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.00000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.10000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.20000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.30000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.40000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.50000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.60000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.70000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.80000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   1.90000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.00000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.10000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.20000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.30000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.40000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.50000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.60000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.70000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.80000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   2.90000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   3.00000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
7.00000e-01   3.10000e+00   8.85754e-05   6.88200e-02   1.31054e-01   9.22408e-03   2.44674e-04   9.22256e-04  
