Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
5.50000e-01   9.00000e+00   1.32122e-04   1.35470e-01   2.17452e-01   1.16123e-02   2.83330e-04   1.22607e-03  
5.50000e-01   9.10000e+00   1.31724e-04   1.35160e-01   2.16751e-01   1.15310e-02   2.82933e-04   1.22668e-03  
5.50000e-01   9.20000e+00   1.31525e-04   1.34850e-01   2.16403e-01   1.14927e-02   2.82733e-04   1.22686e-03  
5.50000e-01   9.30000e+00   1.31326e-04   1.34850e-01   2.16022e-01   1.14222e-02   2.82554e-04   1.22878e-03  
5.50000e-01   9.40000e+00   1.30928e-04   1.34230e-01   2.15349e-01   1.13689e-02   2.82138e-04   1.22793e-03  
5.50000e-01   9.50000e+00   1.30729e-04   1.34230e-01   2.14969e-01   1.12986e-02   2.81958e-04   1.22987e-03  
5.50000e-01   9.60000e+00   1.30331e-04   1.33920e-01   2.14283e-01   1.12330e-02   2.81549e-04   1.22970e-03  
5.50000e-01   9.70000e+00   1.29933e-04   1.33300e-01   2.13603e-01   1.11734e-02   2.81135e-04   1.22921e-03  
5.50000e-01   9.80000e+00   1.29734e-04   1.33300e-01   2.13239e-01   1.11195e-02   2.80944e-04   1.23030e-03  
5.50000e-01   9.90000e+00   1.29535e-04   1.32990e-01   2.12867e-01   1.10572e-02   2.80759e-04   1.23187e-03  
5.60000e-01   0.00000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   3.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   4.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   5.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   6.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   7.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   8.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   9.00000e-01   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.00000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.10000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.20000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.30000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.40000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.50000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.60000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.70000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.80000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   1.90000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.00000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.10000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.20000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.30000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.40000e+00   1.38091e-04   1.41360e-01   2.27997e-01   1.28566e-02   2.89202e-04   1.21787e-03  
5.60000e-01   2.50000e+00   1.38091e-04   1.41360e-01   2.27995e-01   1.28554e-02   2.89203e-04   1.21793e-03  
5.60000e-01   2.60000e+00   1.38091e-04   1.41360e-01   2.27995e-01   1.28554e-02   2.89203e-04   1.21793e-03  
5.60000e-01   2.70000e+00   1.38091e-04   1.41360e-01   2.27994e-01   1.28540e-02   2.89204e-04   1.21800e-03  
5.60000e-01   2.80000e+00   1.38091e-04   1.41360e-01   2.27994e-01   1.28540e-02   2.89204e-04   1.21800e-03  
5.60000e-01   2.90000e+00   1.37892e-04   1.41360e-01   2.27684e-01   1.28540e-02   2.88984e-04   1.21625e-03  
5.60000e-01   3.00000e+00   1.37892e-04   1.41360e-01   2.27684e-01   1.28540e-02   2.88984e-04   1.21625e-03  
5.60000e-01   3.10000e+00   1.37892e-04   1.41360e-01   2.27684e-01   1.28540e-02   2.88984e-04   1.21625e-03  
5.60000e-01   3.20000e+00   1.37892e-04   1.41360e-01   2.27681e-01   1.28509e-02   2.88986e-04   1.21639e-03  
5.60000e-01   3.30000e+00   1.37892e-04   1.41360e-01   2.27681e-01   1.28509e-02   2.88986e-04   1.21639e-03  
5.60000e-01   3.40000e+00   1.37693e-04   1.41050e-01   2.27359e-01   1.28395e-02   2.88773e-04   1.21518e-03  
5.60000e-01   3.50000e+00   1.37693e-04   1.41050e-01   2.27357e-01   1.28367e-02   2.88774e-04   1.21531e-03  
5.60000e-01   3.60000e+00   1.37693e-04   1.41050e-01   2.27355e-01   1.28350e-02   2.88775e-04   1.21539e-03  
5.60000e-01   3.70000e+00   1.37693e-04   1.41050e-01   2.27347e-01   1.28272e-02   2.88780e-04   1.21576e-03  
5.60000e-01   3.80000e+00   1.37693e-04   1.41050e-01   2.27343e-01   1.28230e-02   2.88783e-04   1.21595e-03  
5.60000e-01   3.90000e+00   1.37494e-04   1.41050e-01   2.27026e-01   1.28161e-02   2.88567e-04   1.21452e-03  
5.60000e-01   4.00000e+00   1.37494e-04   1.41050e-01   2.27016e-01   1.28062e-02   2.88573e-04   1.21500e-03  
5.60000e-01   4.10000e+00   1.37295e-04   1.40740e-01   2.26704e-01   1.28039e-02   2.88354e-04   1.21334e-03  
5.60000e-01   4.20000e+00   1.37295e-04   1.40740e-01   2.26697e-01   1.27969e-02   2.88359e-04   1.21368e-03  
5.60000e-01   4.30000e+00   1.37295e-04   1.40740e-01   2.26691e-01   1.27914e-02   2.88362e-04   1.21394e-03  
5.60000e-01   4.40000e+00   1.37295e-04   1.40740e-01   2.26685e-01   1.27849e-02   2.88366e-04   1.21425e-03  
5.60000e-01   4.50000e+00   1.37295e-04   1.40740e-01   2.26677e-01   1.27768e-02   2.88371e-04   1.21463e-03  
5.60000e-01   4.60000e+00   1.37295e-04   1.40740e-01   2.26665e-01   1.27651e-02   2.88379e-04   1.21519e-03  
5.60000e-01   4.70000e+00   1.36897e-04   1.40120e-01   2.26034e-01   1.27538e-02   2.87944e-04   1.21220e-03  
5.60000e-01   4.80000e+00   1.36897e-04   1.40120e-01   2.26018e-01   1.27382e-02   2.87954e-04   1.21295e-03  
5.60000e-01   4.90000e+00   1.36897e-04   1.40120e-01   2.26005e-01   1.27249e-02   2.87963e-04   1.21358e-03  
5.60000e-01   5.00000e+00   1.36897e-04   1.40120e-01   2.25990e-01   1.27097e-02   2.87972e-04   1.21430e-03  
5.60000e-01   5.10000e+00   1.36698e-04   1.39810e-01   2.25659e-01   1.26885e-02   2.87765e-04   1.21355e-03  
5.60000e-01   5.20000e+00   1.36698e-04   1.39810e-01   2.25639e-01   1.26695e-02   2.87777e-04   1.21446e-03  
5.60000e-01   5.30000e+00   1.36698e-04   1.39810e-01   2.25623e-01   1.26531e-02   2.87787e-04   1.21525e-03  
5.60000e-01   5.40000e+00   1.36698e-04   1.39810e-01   2.25604e-01   1.26337e-02   2.87800e-04   1.21618e-03  
5.60000e-01   5.50000e+00   1.36499e-04   1.39500e-01   2.25270e-01   1.26103e-02   2.87593e-04   1.21554e-03  
5.60000e-01   5.60000e+00   1.36499e-04   1.39500e-01   2.25259e-01   1.25994e-02   2.87600e-04   1.21606e-03  
5.60000e-01   5.70000e+00   1.36499e-04   1.39500e-01   2.25241e-01   1.25811e-02   2.87612e-04   1.21695e-03  
5.60000e-01   5.80000e+00   1.36499e-04   1.39500e-01   2.25222e-01   1.25616e-02   2.87624e-04   1.21789e-03  
5.60000e-01   5.90000e+00   1.36499e-04   1.39500e-01   2.25203e-01   1.25432e-02   2.87636e-04   1.21878e-03  
5.60000e-01   6.00000e+00   1.36499e-04   1.39500e-01   2.25185e-01   1.25249e-02   2.87648e-04   1.21968e-03  
5.60000e-01   6.10000e+00   1.36300e-04   1.39500e-01   2.24857e-01   1.25066e-02   2.87438e-04   1.21879e-03  
5.60000e-01   6.20000e+00   1.36300e-04   1.39500e-01   2.24833e-01   1.24831e-02   2.87453e-04   1.21993e-03  
5.60000e-01   6.30000e+00   1.36300e-04   1.39500e-01   2.24815e-01   1.24650e-02   2.87465e-04   1.22082e-03  
5.60000e-01   6.40000e+00   1.36300e-04   1.39500e-01   2.24791e-01   1.24411e-02   2.87480e-04   1.22199e-03  
5.60000e-01   6.50000e+00   1.36300e-04   1.39500e-01   2.24779e-01   1.24293e-02   2.87487e-04   1.22257e-03  
5.60000e-01   6.60000e+00   1.35703e-04   1.38570e-01   2.23830e-01   1.24099e-02   2.86835e-04   1.21817e-03  
5.60000e-01   6.70000e+00   1.35504e-04   1.38570e-01   2.23482e-01   1.23720e-02   2.86637e-04   1.21824e-03  
5.60000e-01   6.80000e+00   1.35106e-04   1.38260e-01   2.22829e-01   1.23390e-02   2.86214e-04   1.21629e-03  
5.60000e-01   6.90000e+00   1.35106e-04   1.38260e-01   2.22794e-01   1.23045e-02   2.86236e-04   1.21799e-03  
5.60000e-01   7.00000e+00   1.35106e-04   1.38260e-01   2.22755e-01   1.22649e-02   2.86261e-04   1.21996e-03  
5.60000e-01   7.10000e+00   1.34709e-04   1.37950e-01   2.22101e-01   1.22308e-02   2.85838e-04   1.21805e-03  
5.60000e-01   7.20000e+00   1.34112e-04   1.37330e-01   2.21134e-01   1.21937e-02   2.85193e-04   1.21450e-03  
5.60000e-01   7.30000e+00   1.34112e-04   1.37330e-01   2.21085e-01   1.21447e-02   2.85225e-04   1.21695e-03  
5.60000e-01   7.40000e+00   1.34112e-04   1.37330e-01   2.21033e-01   1.20932e-02   2.85258e-04   1.21954e-03  
5.60000e-01   7.50000e+00   1.34112e-04   1.37330e-01   2.20985e-01   1.20448e-02   2.85289e-04   1.22199e-03  
5.60000e-01   7.60000e+00   1.33316e-04   1.36710e-01   2.19692e-01   1.19923e-02   2.84429e-04   1.21739e-03  
5.60000e-01   7.70000e+00   1.33316e-04   1.36710e-01   2.19645e-01   1.19445e-02   2.84460e-04   1.21982e-03  
5.60000e-01   7.80000e+00   1.32918e-04   1.36400e-01   2.18985e-01   1.19047e-02   2.84038e-04   1.21821e-03  
5.60000e-01   7.90000e+00   1.32719e-04   1.36400e-01   2.18628e-01   1.18576e-02   2.83844e-04   1.21881e-03  
5.60000e-01   8.00000e+00   1.32321e-04   1.36090e-01   2.17975e-01   1.18254e-02   2.83416e-04   1.21680e-03  
5.60000e-01   8.10000e+00   1.31923e-04   1.35470e-01   2.17313e-01   1.17829e-02   2.82994e-04   1.21533e-03  
5.60000e-01   8.20000e+00   1.31724e-04   1.35160e-01   2.16956e-01   1.17359e-02   2.82800e-04   1.21593e-03  
5.60000e-01   8.30000e+00   1.31525e-04   1.34850e-01   2.16603e-01   1.16925e-02   2.82603e-04   1.21634e-03  
5.60000e-01   8.40000e+00   1.31525e-04   1.34850e-01   2.16534e-01   1.16235e-02   2.82648e-04   1.21994e-03  
5.60000e-01   8.50000e+00   1.31525e-04   1.34850e-01   2.16462e-01   1.15521e-02   2.82694e-04   1.22371e-03  
5.60000e-01   8.60000e+00   1.31525e-04   1.34850e-01   2.16410e-01   1.15002e-02   2.82728e-04   1.22647e-03  
5.60000e-01   8.70000e+00   1.31326e-04   1.34540e-01   2.16060e-01   1.14601e-02   2.82529e-04   1.22675e-03  
5.60000e-01   8.80000e+00   1.31326e-04   1.34540e-01   2.16006e-01   1.14059e-02   2.82564e-04   1.22966e-03  
5.60000e-01   8.90000e+00   1.30928e-04   1.34230e-01   2.15324e-01   1.13443e-02   2.82154e-04   1.22926e-03  
5.60000e-01   9.00000e+00   1.30928e-04   1.34230e-01   2.15272e-01   1.12923e-02   2.82188e-04   1.23209e-03  
5.60000e-01   9.10000e+00   1.30530e-04   1.33920e-01   2.14577e-01   1.12171e-02   2.81785e-04   1.23245e-03  
5.60000e-01   9.20000e+00   1.30331e-04   1.33610e-01   2.14229e-01   1.11789e-02   2.81584e-04   1.23267e-03  
5.60000e-01   9.30000e+00   1.30132e-04   1.33610e-01   2.13850e-01   1.11104e-02   2.81403e-04   1.23458e-03  
5.60000e-01   9.40000e+00   1.29734e-04   1.32990e-01   2.13181e-01   1.10612e-02   2.80983e-04   1.23354e-03  
5.60000e-01   9.50000e+00   1.29535e-04   1.32990e-01   2.12805e-01   1.09950e-02   2.80800e-04   1.23535e-03  
5.60000e-01   9.60000e+00   1.29137e-04   1.32680e-01   2.12124e-01   1.09340e-02   2.80386e-04   1.23498e-03  
5.60000e-01   9.70000e+00   1.28739e-04   1.32060e-01   2.11449e-01   1.08793e-02   2.79967e-04   1.23427e-03  
5.60000e-01   9.80000e+00   1.28540e-04   1.32060e-01   2.11085e-01   1.08254e-02   2.79776e-04   1.23543e-03  
5.60000e-01   9.90000e+00   1.28341e-04   1.31750e-01   2.10715e-01   1.07651e-02   2.79588e-04   1.23697e-03  
5.70000e-01   0.00000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   3.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   4.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   5.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   6.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   7.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   8.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   9.00000e-01   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.00000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.10000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.20000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.30000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.40000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.50000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.60000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.70000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.80000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   1.90000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.00000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.10000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.20000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.30000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.40000e+00   1.36300e-04   1.39190e-01   2.24808e-01   1.24580e-02   2.87469e-04   1.22116e-03  
5.70000e-01   2.50000e+00   1.36300e-04   1.39190e-01   2.24807e-01   1.24568e-02   2.87470e-04   1.22122e-03  
5.70000e-01   2.60000e+00   1.36300e-04   1.39190e-01   2.24807e-01   1.24568e-02   2.87470e-04   1.22122e-03  
5.70000e-01   2.70000e+00   1.36300e-04   1.39190e-01   2.24805e-01   1.24553e-02   2.87471e-04   1.22129e-03  
5.70000e-01   2.80000e+00   1.36300e-04   1.39190e-01   2.24805e-01   1.24553e-02   2.87471e-04   1.22129e-03  
5.70000e-01   2.90000e+00   1.36101e-04   1.39190e-01   2.24495e-01   1.24553e-02   2.87249e-04   1.21951e-03  
5.70000e-01   3.00000e+00   1.36101e-04   1.39190e-01   2.24495e-01   1.24553e-02   2.87249e-04   1.21951e-03  
5.70000e-01   3.10000e+00   1.36101e-04   1.39190e-01   2.24495e-01   1.24553e-02   2.87249e-04   1.21951e-03  
5.70000e-01   3.20000e+00   1.36101e-04   1.39190e-01   2.24492e-01   1.24523e-02   2.87251e-04   1.21966e-03  
5.70000e-01   3.30000e+00   1.36101e-04   1.39190e-01   2.24492e-01   1.24523e-02   2.87251e-04   1.21966e-03  
5.70000e-01   3.40000e+00   1.35902e-04   1.38880e-01   2.24174e-01   1.24443e-02   2.87035e-04   1.21826e-03  
5.70000e-01   3.50000e+00   1.35902e-04   1.38880e-01   2.24172e-01   1.24415e-02   2.87036e-04   1.21840e-03  
5.70000e-01   3.60000e+00   1.35902e-04   1.38880e-01   2.24170e-01   1.24399e-02   2.87037e-04   1.21848e-03  
5.70000e-01   3.70000e+00   1.35902e-04   1.38880e-01   2.24162e-01   1.24321e-02   2.87042e-04   1.21886e-03  
5.70000e-01   3.80000e+00   1.35902e-04   1.38880e-01   2.24158e-01   1.24279e-02   2.87045e-04   1.21907e-03  
5.70000e-01   3.90000e+00   1.35703e-04   1.38880e-01   2.23841e-01   1.24210e-02   2.86828e-04   1.21762e-03  
5.70000e-01   4.00000e+00   1.35703e-04   1.38880e-01   2.23831e-01   1.24110e-02   2.86834e-04   1.21811e-03  
5.70000e-01   4.10000e+00   1.35504e-04   1.38570e-01   2.23519e-01   1.24088e-02   2.86613e-04   1.21643e-03  
5.70000e-01   4.20000e+00   1.35504e-04   1.38570e-01   2.23512e-01   1.24017e-02   2.86618e-04   1.21678e-03  
5.70000e-01   4.30000e+00   1.35504e-04   1.38570e-01   2.23506e-01   1.23963e-02   2.86621e-04   1.21705e-03  
5.70000e-01   4.40000e+00   1.35504e-04   1.38570e-01   2.23500e-01   1.23898e-02   2.86626e-04   1.21737e-03  
5.70000e-01   4.50000e+00   1.35504e-04   1.38570e-01   2.23492e-01   1.23817e-02   2.86631e-04   1.21776e-03  
5.70000e-01   4.60000e+00   1.35504e-04   1.38570e-01   2.23480e-01   1.23700e-02   2.86638e-04   1.21834e-03  
5.70000e-01   4.70000e+00   1.35106e-04   1.37950e-01   2.22849e-01   1.23586e-02   2.86201e-04   1.21532e-03  
5.70000e-01   4.80000e+00   1.35106e-04   1.37950e-01   2.22833e-01   1.23430e-02   2.86211e-04   1.21609e-03  
5.70000e-01   4.90000e+00   1.35106e-04   1.37950e-01   2.22823e-01   1.23327e-02   2.86218e-04   1.21660e-03  
5.70000e-01   5.00000e+00   1.35106e-04   1.37950e-01   2.22808e-01   1.23176e-02   2.86227e-04   1.21735e-03  
5.70000e-01   5.10000e+00   1.34908e-04   1.37640e-01   2.22479e-01   1.22992e-02   2.86017e-04   1.21646e-03  
5.70000e-01   5.20000e+00   1.34908e-04   1.37640e-01   2.22468e-01   1.22877e-02   2.86024e-04   1.21703e-03  
5.70000e-01   5.30000e+00   1.34908e-04   1.37640e-01   2.22456e-01   1.22756e-02   2.86032e-04   1.21763e-03  
5.70000e-01   5.40000e+00   1.34908e-04   1.37640e-01   2.22436e-01   1.22562e-02   2.86044e-04   1.21859e-03  
5.70000e-01   5.50000e+00   1.34709e-04   1.37330e-01   2.22105e-01   1.22345e-02   2.85836e-04   1.21787e-03  
5.70000e-01   5.60000e+00   1.34709e-04   1.37330e-01   2.22096e-01   1.22258e-02   2.85841e-04   1.21831e-03  
5.70000e-01   5.70000e+00   1.34709e-04   1.37330e-01   2.22077e-01   1.22074e-02   2.85853e-04   1.21922e-03  
5.70000e-01   5.80000e+00   1.34709e-04   1.37330e-01   2.22060e-01   1.21897e-02   2.85865e-04   1.22011e-03  
5.70000e-01   5.90000e+00   1.34709e-04   1.37330e-01   2.22045e-01   1.21755e-02   2.85874e-04   1.22082e-03  
5.70000e-01   6.00000e+00   1.34709e-04   1.37330e-01   2.22027e-01   1.21572e-02   2.85885e-04   1.22174e-03  
5.70000e-01   6.10000e+00   1.34510e-04   1.37330e-01   2.21702e-01   1.21415e-02   2.85673e-04   1.22072e-03  
5.70000e-01   6.20000e+00   1.34510e-04   1.37330e-01   2.21680e-01   1.21202e-02   2.85686e-04   1.22180e-03  
5.70000e-01   6.30000e+00   1.34510e-04   1.37330e-01   2.21662e-01   1.21020e-02   2.85698e-04   1.22271e-03  
5.70000e-01   6.40000e+00   1.34510e-04   1.37330e-01   2.21638e-01   1.20781e-02   2.85714e-04   1.22392e-03  
5.70000e-01   6.50000e+00   1.34510e-04   1.37330e-01   2.21626e-01   1.20664e-02   2.85721e-04   1.22452e-03  
5.70000e-01   6.60000e+00   1.33913e-04   1.36400e-01   2.20679e-01   1.20490e-02   2.85063e-04   1.21996e-03  
5.70000e-01   6.70000e+00   1.33913e-04   1.36400e-01   2.20643e-01   1.20126e-02   2.85087e-04   1.22181e-03  
5.70000e-01   6.80000e+00   1.33515e-04   1.36090e-01   2.19990e-01   1.19796e-02   2.84661e-04   1.21985e-03  
5.70000e-01   6.90000e+00   1.33515e-04   1.36090e-01   2.19960e-01   1.19496e-02   2.84680e-04   1.22138e-03  
5.70000e-01   7.00000e+00   1.33515e-04   1.36090e-01   2.19920e-01   1.19100e-02   2.84706e-04   1.22341e-03  
5.70000e-01   7.10000e+00   1.33117e-04   1.35780e-01   2.19274e-01   1.18836e-02   2.84276e-04   1.22112e-03  
5.70000e-01   7.20000e+00   1.32520e-04   1.35160e-01   2.18309e-01   1.18488e-02   2.83625e-04   1.21743e-03  
5.70000e-01   7.30000e+00   1.32520e-04   1.35160e-01   2.18263e-01   1.18025e-02   2.83655e-04   1.21981e-03  
5.70000e-01   7.40000e+00   1.32520e-04   1.35160e-01   2.18214e-01   1.17543e-02   2.83687e-04   1.22231e-03  
5.70000e-01   7.50000e+00   1.32520e-04   1.35160e-01   2.18166e-01   1.17058e-02   2.83718e-04   1.22484e-03  
5.70000e-01   7.60000e+00   1.31724e-04   1.34540e-01   2.16878e-01   1.16584e-02   2.82850e-04   1.21996e-03  
5.70000e-01   7.70000e+00   1.31724e-04   1.34540e-01   2.16836e-01   1.16160e-02   2.82878e-04   1.22218e-03  
5.70000e-01   7.80000e+00   1.31326e-04   1.34230e-01   2.16182e-01   1.15818e-02   2.82450e-04   1.22029e-03  
5.70000e-01   7.90000e+00   1.31127e-04   1.34230e-01   2.15825e-01   1.15346e-02   2.82255e-04   1.22093e-03  
5.70000e-01   8.00000e+00   1.30729e-04   1.33920e-01   2.15172e-01   1.15024e-02   2.81824e-04   1.21892e-03  
5.70000e-01   8.10000e+00   1.30331e-04   1.33300e-01   2.14510e-01   1.14600e-02   2.81400e-04   1.21746e-03  
5.70000e-01   8.20000e+00   1.30331e-04   1.33300e-01   2.14468e-01   1.14178e-02   2.81428e-04   1.21971e-03  
5.70000e-01   8.30000e+00   1.30132e-04   1.32990e-01   2.14117e-01   1.13767e-02   2.81228e-04   1.22004e-03  
5.70000e-01   8.40000e+00   1.30132e-04   1.32990e-01   2.14051e-01   1.13110e-02   2.81271e-04   1.22359e-03  
5.70000e-01   8.50000e+00   1.30132e-04   1.32990e-01   2.13982e-01   1.12425e-02   2.81316e-04   1.22731e-03  
5.70000e-01   8.60000e+00   1.30132e-04   1.32990e-01   2.13933e-01   1.11931e-02   2.81349e-04   1.23001e-03  
5.70000e-01   8.70000e+00   1.29933e-04   1.32680e-01   2.13583e-01   1.11531e-02   2.81149e-04   1.23033e-03  
5.70000e-01   8.80000e+00   1.29933e-04   1.32680e-01   2.13534e-01   1.11039e-02   2.81181e-04   1.23306e-03  
5.70000e-01   8.90000e+00   1.29535e-04   1.32370e-01   2.12863e-01   1.10527e-02   2.80762e-04   1.23212e-03  
5.70000e-01   9.00000e+00   1.29535e-04   1.32370e-01   2.12811e-01   1.10007e-02   2.80796e-04   1.23503e-03  
5.70000e-01   9.10000e+00   1.29137e-04   1.32060e-01   2.12123e-01   1.09327e-02   2.80387e-04   1.23506e-03  
5.70000e-01   9.20000e+00   1.28938e-04   1.31750e-01   2.11777e-01   1.08966e-02   2.80183e-04   1.23520e-03  
5.70000e-01   9.30000e+00   1.28739e-04   1.31750e-01   2.11405e-01   1.08353e-02   2.79997e-04   1.23677e-03  
5.70000e-01   9.40000e+00   1.28341e-04   1.31130e-01   2.10738e-01   1.07883e-02   2.79573e-04   1.23564e-03  
5.70000e-01   9.50000e+00   1.28142e-04   1.31130e-01   2.10364e-01   1.07238e-02   2.79387e-04   1.23742e-03  
5.70000e-01   9.60000e+00   1.27744e-04   1.30820e-01   2.09687e-01   1.06675e-02   2.78969e-04   1.23683e-03  
5.70000e-01   9.70000e+00   1.27346e-04   1.30200e-01   2.09014e-01   1.06141e-02   2.78547e-04   1.23607e-03  
5.70000e-01   9.80000e+00   1.27147e-04   1.30200e-01   2.08656e-01   1.05658e-02   2.78351e-04   1.23696e-03  
5.70000e-01   9.90000e+00   1.26948e-04   1.29890e-01   2.08288e-01   1.05082e-02   2.78160e-04   1.23840e-03  
5.80000e-01   0.00000e+00   1.32918e-04   1.34540e-01   2.19195e-01   1.21147e-02   2.83902e-04   1.20761e-03  
5.80000e-01   1.00000e-01   1.32918e-04   1.34540e-01   2.19195e-01   1.21147e-02   2.83902e-04   1.20761e-03  
